JPT_POWIER,JPT_KOD_JE,JPT_NAZWA_,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020
7533,1816082,Kamień,165249216.0,163787648.0,176595984.0,192076416.0,260220240.0,182988592.0,190341792.0,233667456.0,239313392.0,303255808.0,266857408.0,234908608.0,296925856.0,291319872.0,253797856.0,236983008.0,253020336.0,290967872.0,265706464.0,249133696.0,263852848.0
16798,0214083,Twardogóra,127155952.0,113482944.0,131605968.0,130990256.0,195048480.0,134493264.0,132798024.0,170724240.0,178556256.0,229261792.0,259528096.0,163239712.0,204150128.0,246475328.0,179948544.0,237581760.0,229512816.0,219336928.0,250285344.0,271936992.0,341361184.0
19722,2207043,Prabuty,203617008.0,184982992.0,194328416.0,217714624.0,318589248.0,210283888.0,213175296.0,273589824.0,279445760.0,382054752.0,285507232.0,280698624.0,257482560.0,261064912.0,300321792.0,285594016.0,310165504.0,301113152.0,290596608.0,381870432.0,448932768.0
9421,0215022,Domaniów,104262872.0,93197736.0,98867104.0,111665768.0,174238336.0,124296112.0,149255200.0,136582960.0,157696304.0,175981456.0,333662880.0,153368928.0,323658912.0,264619360.0,217650720.0,229134608.0,240528384.0,275831392.0,278971680.0,347330976.0,431997248.0
2736,0215011,Oława,539790016.0,619218432.0,854936320.0,994001920.0,558729472.0,426761920.0,710349184.0,713468608.0,1001884928.0,996700928.0,2450469120.0,843937408.0,2241745664.0,2061852928.0,1901944704.0,1725442688.0,2078319616.0,2121959040.0,2129495168.0,2880612864.0,3498554624.0
13211,0418083,Izbica Kujawska,117550712.0,110294688.0,120009152.0,134121952.0,200937424.0,126372440.0,127883984.0,171135824.0,175557664.0,234289760.0,157363328.0,166511040.0,124549592.0,150735808.0,133313048.0,158770608.0,138194288.0,154222592.0,140309824.0,149446880.0,181689376.0
9639,0603062,Kamień,131607744.0,147643568.0,158690528.0,138443424.0,170785728.0,122949856.0,125347360.0,142473936.0,184491072.0,157379728.0,369157184.0,300908224.0,498774240.0,391130464.0,346875840.0,272643776.0,291965440.0,318328576.0,327909216.0,449697344.0,344734784.0
8814,0603082,Rejowiec Fabryczny,703312512.0,886785536.0,849773632.0,842003712.0,858366208.0,1271631488.0,887695872.0,886564288.0,830841664.0,582097216.0,1175299200.0,967993920.0,1567151104.0,1844378880.0,1651121920.0,1368576896.0,1468363136.0,1659914496.0,1515754112.0,2063170688.0,1287513600.0
12965,0604032,Horodło,189016176.0,237527552.0,247864704.0,210890400.0,313386656.0,242650800.0,279759456.0,359558560.0,297486720.0,334825632.0,331460480.0,252708160.0,400180320.0,416687648.0,281120800.0,284582720.0,381387968.0,350841632.0,399813856.0,481386784.0,304625536.0
17750,0803063,Trzciel,174856848.0,141226560.0,170966432.0,239132000.0,253576272.0,181064080.0,169972192.0,237724064.0,241976048.0,298823264.0,233861952.0,215068480.0,297672096.0,252439904.0,400195744.0,443394624.0,465828576.0,520054784.0,585812864.0,506491264.0,591861248.0
8072,0804032,Kolsko,148482304.0,120768464.0,134703840.0,150735584.0,217702048.0,143069632.0,146839024.0,187350928.0,192680096.0,250240224.0,220740416.0,184893808.0,147482512.0,173402576.0,163795472.0,202957216.0,187004720.0,193878352.0,188848224.0,237281296.0,326098432.0
17596,0804052,Nowa Sól,804952512.0,716430272.0,1002045632.0,1273405824.0,1362587648.0,854066432.0,807933312.0,1020873280.0,1102822272.0,1483614848.0,2291330048.0,1685102336.0,1894764928.0,2266851328.0,2121494400.0,2256737536.0,2458712064.0,2606408960.0,2731757056.0,3144775168.0,4268755456.0
9586,1419112,Słubice,118485456.0,100654288.0,102747664.0,118262032.0,185155088.0,122576728.0,123925848.0,159529312.0,162778304.0,210627616.0,139841632.0,146961040.0,110528072.0,129765296.0,109007408.0,134107568.0,114498832.0,126729672.0,115975264.0,120825408.0,140348096.0
11853,1603022,Bierawa,1831559936.0,2094891136.0,2160449536.0,1817681536.0,2067038080.0,2326244096.0,1858755584.0,1563749760.0,2785808384.0,2586615808.0,3892200704.0,1946146304.0,3918316288.0,3134042368.0,2911639552.0,2932865280.0,3171374336.0,3496829952.0,3289088000.0,4327520768.0,4831797248.0
9742,1605023,Krapkowice,2890086912.0,1596793728.0,2470935296.0,2451516416.0,2683880960.0,2628734976.0,2552304384.0,2150400512.0,2868407552.0,2616680448.0,4005509120.0,2937482752.0,5476300288.0,4490677248.0,4254695424.0,4002333184.0,4390507520.0,5027141632.0,5272573952.0,6142050304.0,7318871552.0
11404,1606012,Domaszowice,115460816.0,105633904.0,111838928.0,125584256.0,181342320.0,120746456.0,116154064.0,156042176.0,157341920.0,204243424.0,151004544.0,148492656.0,154614192.0,158342976.0,140405184.0,183692352.0,165332576.0,156162192.0,157455680.0,167077472.0,210573488.0
15957,1817073,Zagórz,706195072.0,814767616.0,896578944.0,588222016.0,712784896.0,725667904.0,1011317376.0,630730432.0,742635712.0,601579136.0,1165493504.0,793823296.0,1252282496.0,1465651840.0,1091241600.0,827647104.0,907919872.0,922596864.0,896625792.0,1212203264.0,1350442496.0
22793,2003052,Brańsk,219137232.0,185298224.0,217133152.0,226006560.0,303470880.0,215777424.0,231103296.0,288680608.0,270550112.0,350168448.0,508881760.0,293384320.0,369468864.0,443968224.0,380176960.0,317990272.0,303543680.0,350696576.0,376968800.0,525027712.0,389446272.0
20530,2003082,Wyszki,204534496.0,239620272.0,430495488.0,273209312.0,276914176.0,372552000.0,323235200.0,250090800.0,280476544.0,344627936.0,494314752.0,366793568.0,619496064.0,592671680.0,610867520.0,389363296.0,460271904.0,462027776.0,590537024.0,713443456.0,414639360.0
11799,2004062,Wąsosz,225076720.0,186355392.0,201244688.0,203876000.0,282369600.0,201061568.0,209826720.0,264429136.0,264196544.0,392994112.0,756742016.0,363764064.0,415083008.0,455954048.0,389088448.0,472012064.0,456207232.0,409223744.0,440049696.0,543297728.0,457168768.0
12170,0216032,Grębocice,1080527104.0,885304768.0,771336640.0,905262592.0,941945920.0,710308160.0,1046034624.0,987357312.0,2026427648.0,815665920.0,1534480384.0,1333387136.0,2187019520.0,2398296320.0,1658650496.0,1150610176.0,2179700992.0,2588046592.0,2239035648.0,2814383360.0,3993709056.0
4949,2401052,Mierzęcice,20773564416.0,24763000832.0,20524197888.0,25705541632.0,25905416192.0,25399685120.0,28467990528.0,22308114432.0,29458472960.0,25164533760.0,26540449792.0,33832996864.0,29193979904.0,34256918528.0,27549030400.0,34633945088.0,28551127040.0,30100379648.0,28200544256.0,30504849408.0,28856590336.0
11347,2401073,Siewierz,22960367616.0,27288844288.0,22698825728.0,27784194048.0,27927904256.0,28014268416.0,30623404032.0,24284598272.0,31855128576.0,27426512896.0,31123349504.0,36150005760.0,33129981952.0,37597728768.0,31060201472.0,38219956224.0,31996981248.0,33500473344.0,31592562688.0,34740092928.0,32906293248.0
14494,0805022,Górzyca,2988648192.0,1619477120.0,2146375936.0,2019529856.0,1832487936.0,2058349184.0,1061997760.0,1553483776.0,1901903104.0,2126099968.0,2726126336.0,1726669184.0,2445882368.0,1760651136.0,2719027456.0,2929105152.0,2589004288.0,2800345088.0,2973203200.0,2867453184.0,2976169472.0
2724,1008011,Konstantynów Łódzki,27461255168.0,33976655872.0,30224560128.0,33833603072.0,35744825344.0,38705610752.0,40781328384.0,45671194624.0,41731158016.0,53060534272.0,37531795456.0,51701354496.0,46260744192.0,53786107904.0,36769624064.0,36710129664.0,40447119360.0,34652807168.0,48010002432.0,47726788608.0,42473414656.0
1160,1420011,Płońsk,257367552.0,202737328.0,361894048.0,317843840.0,253303264.0,219696368.0,256086544.0,232895120.0,204588112.0,188484752.0,585101632.0,267966048.0,316934752.0,383010400.0,591801856.0,543761920.0,523953760.0,516763456.0,602002112.0,686855616.0,775166912.0
11882,1403132,Wilga,206226496.0,183127168.0,213912640.0,194280800.0,294190976.0,358725216.0,210413616.0,271719680.0,281647296.0,365615488.0,575919616.0,345525696.0,390211200.0,463601920.0,375159136.0,401678464.0,405931904.0,456163008.0,575307648.0,843336256.0,720882560.0
18037,1423063,Przysucha,337486144.0,389526464.0,451635488.0,397452320.0,497377056.0,427819104.0,393173728.0,558211328.0,441122848.0,578640896.0,565617984.0,446887520.0,482156864.0,522286656.0,502685536.0,621869056.0,600527040.0,669701632.0,718150016.0,945184640.0,772059392.0
33912,0225063,Węgliniec,578285824.0,554638912.0,1347840896.0,1376608512.0,710541440.0,499765312.0,503076288.0,472104384.0,552666624.0,655725888.0,793301632.0,779579392.0,1097255040.0,1254772480.0,1236816896.0,1181059072.0,1291056384.0,1267361664.0,1211298176.0,1259920000.0,1615987712.0
13075,1201022,Bochnia,869069760.0,998094784.0,874907392.0,1099704704.0,1225144960.0,970290304.0,919465856.0,955412864.0,1071198720.0,1225937920.0,1600868224.0,1209565824.0,1946076160.0,2282014976.0,1647980544.0,2114019840.0,1935240448.0,2270482432.0,2238586624.0,2446735360.0,2381297152.0
22922,3203052,Wierzchowo,353601024.0,199195408.0,335035744.0,344913184.0,385293312.0,288612640.0,265980992.0,295560160.0,362671040.0,379803072.0,507988288.0,309405536.0,332553088.0,314600320.0,426059520.0,499330176.0,498747008.0,435794592.0,627446016.0,650638208.0,759338752.0
9169,2402052,Jasienica,4780507648.0,7360529408.0,7135526912.0,6407023616.0,7416054784.0,6902499328.0,5780768256.0,6404380672.0,6719764480.0,4716354048.0,8895844352.0,9133489152.0,12138155008.0,10798540800.0,8967241728.0,9310434304.0,9892886528.0,11207809024.0,10194967552.0,11566705664.0,11870781440.0
10219,0605042,Godziszów,414329952.0,455974048.0,525317824.0,489970464.0,566773184.0,554697792.0,588342592.0,623498752.0,568447424.0,641977856.0,947134016.0,639085440.0,989124864.0,776154624.0,601534528.0,516455488.0,722996992.0,753421376.0,857887232.0,1092980480.0,1109946624.0
18550,0409043,Strzelno,178830736.0,127478704.0,151301056.0,157118544.0,228517536.0,159718528.0,164435520.0,184047744.0,194107744.0,258422368.0,309336672.0,215891040.0,164180896.0,180032688.0,183710224.0,223757328.0,208176272.0,232745376.0,214146928.0,349214912.0,434714784.0
23594,0413043,Więcbork,248013152.0,164139408.0,284097216.0,242395808.0,267020208.0,246682816.0,234018400.0,269529344.0,274057280.0,332910272.0,314333504.0,252672512.0,240114912.0,334632096.0,437321056.0,468140352.0,551869248.0,501018080.0,626982080.0,672353664.0,847098752.0
17891,0415022,Chełmża,2843691008.0,2545799168.0,3509168896.0,3304633600.0,2835125248.0,3065001472.0,5808898560.0,6961501696.0,6613326336.0,4359661056.0,4161565184.0,3872438784.0,5614867456.0,5652311040.0,8942436352.0,8452965888.0,9445041152.0,10444262400.0,10764802048.0,10168870912.0,9794918400.0
14051,0405043,Kowalewo Pomorskie,2549253120.0,2271226112.0,3082529280.0,2991470592.0,2355872768.0,2711585792.0,5352052736.0,6483619840.0,6093083648.0,3642600448.0,3409185280.0,3331547136.0,4824404480.0,5003081216.0,7999327744.0,7739329024.0,8479931392.0,9395734528.0,9658191872.0,9177487360.0,8715212800.0
7415,2411011,Racibórz,1811894272.0,2235720448.0,1964838272.0,1771682304.0,2173570560.0,2314249216.0,1857935104.0,1350727296.0,2886675712.0,2477750528.0,3811715584.0,1732829568.0,3569961984.0,3221112576.0,2984601856.0,2924659968.0,3266553856.0,3512735744.0,3143559168.0,3845508096.0,4402848256.0
5742,2412042,Lyski,1167065728.0,1616856192.0,1536845696.0,1180135296.0,1265752320.0,1434284800.0,1163660672.0,949143232.0,2103595776.0,1769261568.0,2566406656.0,1281024128.0,2285646592.0,2123605760.0,1936399360.0,1900935296.0,2112634368.0,2268676608.0,2096972672.0,2478550272.0,2953832960.0
17147,3021103,Mosina,24883396608.0,19657113600.0,22284019712.0,25865832448.0,23745855488.0,20883961856.0,34022154240.0,38735306752.0,37885468672.0,37119778816.0,28480622592.0,33301045248.0,26047377408.0,21786501120.0,32384014336.0,35623170048.0,39924486144.0,37970489344.0,39902130176.0,38501396480.0,44939067392.0
16684,1435012,Brańszczyk,286676544.0,320620640.0,479066560.0,327407872.0,370251168.0,331451552.0,342727872.0,342374720.0,337122112.0,393435168.0,1061034240.0,511732128.0,561802624.0,703529728.0,650949312.0,635874688.0,691682304.0,692249536.0,750911552.0,622114624.0,566674240.0
8468,0464011,Włocławek,461465536.0,424487072.0,565921408.0,522928000.0,709252416.0,537520896.0,654661376.0,707707968.0,608072320.0,852071488.0,987495552.0,696445440.0,581918592.0,520300928.0,779073728.0,866308544.0,763456896.0,959430912.0,928671488.0,861317376.0,936153856.0
22003,0418132,Włocławek,535987136.0,485011648.0,627662080.0,594755264.0,810039424.0,604925248.0,726034368.0,800056000.0,699319808.0,975061184.0,1074613504.0,779807040.0,650074240.0,600793984.0,840646848.0,941485312.0,831234304.0,1030577216.0,995158016.0,926066048.0,1010238848.0
16012,2409023,Koziegłowy,307530048.0,349516320.0,373235808.0,389745792.0,503976480.0,415495072.0,358760704.0,426482656.0,461900288.0,574805312.0,705591552.0,446568864.0,502807616.0,431930368.0,625797504.0,657443648.0,627105984.0,602945856.0,642604160.0,794918592.0,794759168.0
7288,2409011,Myszków,180078336.0,209997184.0,227647552.0,234887008.0,295135744.0,271546816.0,222267104.0,249702064.0,275216000.0,332369184.0,428549824.0,267875792.0,330382752.0,286152896.0,414289504.0,430224704.0,418247424.0,392529280.0,414076960.0,492951648.0,463295392.0
8807,2409032,Niegowa,235064864.0,257452240.0,277997024.0,291366336.0,382667264.0,328699808.0,281348640.0,324888288.0,352806720.0,430889408.0,496182976.0,338045056.0,376917984.0,343648320.0,460742816.0,490388736.0,466414432.0,443501344.0,457178400.0,538662912.0,513109760.0
31938,0807043,Sulęcin,1572278912.0,680466432.0,900449216.0,1352470400.0,1300995328.0,1559989504.0,986541184.0,1581568128.0,1753651968.0,1690245120.0,2133126016.0,855697472.0,1915225728.0,1484104064.0,2133276160.0,2386146560.0,2141378304.0,2486171392.0,2743078400.0,2906982144.0,2566150656.0
19906,0808022,Łagów,198504336.0,177024256.0,196807680.0,239085952.0,312425024.0,206305376.0,214251264.0,259701344.0,267715520.0,341298688.0,312799360.0,253290912.0,217157200.0,259748752.0,269723200.0,327062240.0,301179264.0,343937504.0,344643520.0,405757184.0,469851616.0
16767,2212022,Damnica,531286368.0,356507456.0,520917568.0,457923968.0,601703232.0,551254016.0,549664896.0,570802304.0,531023488.0,648289216.0,688571904.0,494132416.0,714390464.0,756708288.0,1075272832.0,962639296.0,866596480.0,1148257280.0,940541440.0,1052513984.0,1132469120.0
