,powiat,year,total_project_value,total_eligible_expenditure,cofinancing_value,wojewodztwo,number_of_projects,eu_cofinancing_rate
3252,sztumski,2018,84067764.89881697,72641105.52020535,59881122.46585112,POMORSKIE,74,46.215425498177
3253,sztumski,2019,80573345.97370037,68870008.19244152,57109304.61312536,POMORSKIE,64,43.10833575402622
3254,sztumski,2020,85624415.86101493,73418343.21974659,61125521.960953936,POMORSKIE,67,46.49160054431882
3255,sztumski,2021,66863301.42462465,57199438.86819382,46920130.32650678,POMORSKIE,47,43.78070667451156
3256,sztumski,2022,69854220.54931465,60791500.17922905,49939467.57655507,POMORSKIE,36,40.675048527836566
3257,sztumski,2023,60456734.05494058,52493178.44379805,43080644.94964151,POMORSKIE,28,36.44747551112196
3258,szydowiecki,2014,14781198.872145548,9705461.152782453,8047507.756147723,MAZOWIECKIE,1,5.003735795054698
3259,szydowiecki,2015,19573447.520097222,14492836.39305839,11961359.015410053,MAZOWIECKIE,3,24.71204713227006
3260,szydowiecki,2016,26891697.416850295,21029469.54840415,16976495.40764576,MAZOWIECKIE,31,35.17165206603439
3261,szydowiecki,2017,42869789.756107174,35063529.3867095,25937371.92844243,MAZOWIECKIE,72,37.364718778276576
3262,szydowiecki,2018,50787107.84318581,41900550.9321468,32350164.212591406,MAZOWIECKIE,105,38.23588215248058
3263,szydowiecki,2019,50343576.79877406,42649658.75402077,32815622.106048577,MAZOWIECKIE,115,42.43564207908517
3264,szydowiecki,2020,56791899.935115814,47426393.38315021,35606442.025857374,MAZOWIECKIE,103,41.629272960864704
3265,szydowiecki,2021,51311136.951864496,43512836.461744145,31746715.389014322,MAZOWIECKIE,82,43.270365464775814
3266,szydowiecki,2022,45640210.19994583,38449315.44644735,27987177.469320398,MAZOWIECKIE,65,43.96503014302007
3267,szydowiecki,2023,40565989.847597234,32717303.88377194,21554976.043548185,MAZOWIECKIE,33,29.48745725241198
3268,szydowiecki,2024,6654898.071642751,5020151.860119048,2148924.503407738,MAZOWIECKIE,1,38.29130544673845
3269,tarnobrzeg,2014,8772296.815493055,5634162.933840279,4791979.49631713,PODKARPACKIE,1,0.9977387744823496
3270,tarnobrzeg,2015,15014984.773011575,10939708.240056327,9392275.82494676,PODKARPACKIE,6,31.28470458121399
3271,tarnobrzeg,2016,46941436.901759185,37619001.57593259,30397125.826152876,PODKARPACKIE,26,48.12744457009504
3272,tarnobrzeg,2017,115337934.15292718,93996809.93460058,71099339.08346042,PODKARPACKIE,42,60.31492289659058
3273,tarnobrzeg,2018,122416513.53737587,99178108.005337,75441327.91111204,PODKARPACKIE,56,57.827054220646964
3274,tarnobrzeg,2019,111774935.65964612,90310865.34179804,67404420.61186516,PODKARPACKIE,53,62.21580115484676
3275,tarnobrzeg,2020,87996631.90784743,69010652.81623378,54436114.494095445,PODKARPACKIE,49,60.476022458606714
3276,tarnobrzeg,2021,85495000.88208939,67102680.34847574,50878461.19529992,PODKARPACKIE,41,60.49507877947083
3277,tarnobrzeg,2022,79703180.4111006,62235755.7992623,49987849.24619423,PODKARPACKIE,36,62.83450704174404
3278,tarnobrzeg,2023,55339578.35849534,44401297.890830025,34894565.57396122,PODKARPACKIE,23,58.88579721363321
3279,tarnobrzeg,2024,1440228.0578013393,521528.3049384921,443649.4160982143,PODKARPACKIE,1,48.0776752924951
3280,tarnobrzeg,2025,1437892.343515625,519192.5906527778,441313.7018125,PODKARPACKIE,1,48.33213309098042
3281,tarnobrzeski,2014,40514286.39882639,30656883.787173614,26061292.218539353,PODKARPACKIE,1,69.55421510468898
3282,tarnobrzeski,2015,58236948.6243449,44151992.65855633,36945566.13033565,PODKARPACKIE,10,70.15319231649504
3283,tarnobrzeski,2016,95857697.95171814,73838580.47814782,60223739.376114964,PODKARPACKIE,30,65.47662630334361
3284,tarnobrzeski,2017,126741806.75110042,92654975.47364914,75078650.48502965,PODKARPACKIE,57,65.24017216525091
3285,tarnobrzeski,2018,147250313.31838244,107050290.11305223,84853942.45718127,PODKARPACKIE,77,62.604514647297165
3286,tarnobrzeski,2019,133084270.81853831,95697080.61516641,74618109.04982136,PODKARPACKIE,67,66.55088699813892
3287,tarnobrzeski,2020,130521667.55271004,94892647.62081501,74131209.50459781,PODKARPACKIE,64,65.17721452889172
3288,tarnobrzeski,2021,108310989.2818879,80079709.27499285,62552881.69135998,PODKARPACKIE,51,65.13246896914141
3289,tarnobrzeski,2022,96035421.64528005,70526288.85432704,55822295.723778106,PODKARPACKIE,41,64.1019813881158
3290,tarnobrzeski,2023,43125602.7382639,28249275.479800962,21349788.813276697,PODKARPACKIE,20,43.10406874780843
3291,tarnobrzeski,2024,1440228.0578013393,521528.3049384921,443649.4160982143,PODKARPACKIE,1,48.0776752924951
3292,tarnobrzeski,2025,1437892.343515625,519192.5906527778,441313.7018125,PODKARPACKIE,1,48.33213309098042
3293,tarnogorski,2014,29143794.23803037,32161122.082996562,24483018.470494043,ŚLĄSKIE,12,55.736021736014436
3294,tarnogorski,2015,60344580.36349466,57856784.17392513,42670943.093375,ŚLĄSKIE,31,62.7255306102521
3295,tarnogorski,2016,96869960.90218395,88581313.36198318,64322327.71655405,ŚLĄSKIE,65,57.52625047845126
3296,tarnogorski,2017,143898188.53183958,128185134.6636641,93821590.88333732,ŚLĄSKIE,119,56.592369955931076
3297,tarnogorski,2018,178608070.0653779,158929334.23583317,119893632.60143098,ŚLĄSKIE,172,61.76115311411749
3298,tarnogorski,2019,212184681.89439005,191128188.3753391,145849582.5272987,ŚLĄSKIE,178,65.18444266155916
3299,tarnogorski,2020,254276649.2260375,231562466.66293448,171653278.75302118,ŚLĄSKIE,231,65.6091474170414
3300,tarnogorski,2021,242395597.495827,223014624.7706907,165226626.69214153,ŚLĄSKIE,224,65.3155916894514
3301,tarnogorski,2022,188707725.91338772,161952279.27062646,117554853.86622846,ŚLĄSKIE,173,61.14920280277303
3302,tarnogorski,2023,135235948.6778793,117509371.25882289,83663566.59283671,ŚLĄSKIE,124,59.72141575901387
3303,tarnogorski,2024,9767917.318921678,5766606.7363121845,4901607.85976815,ŚLĄSKIE,1,59.476271601529184
3304,tarnow,2014,1813936.6500000001,1075355.5685714285,752748.8914285714,MAŁOPOLSKIE,1,69.9999993889064
3305,tarnow,2015,11954802.421464285,10773969.550035713,9034920.817261904,MAŁOPOLSKIE,7,85.2118681099337
3306,tarnow,2016,76107264.55667181,56393514.50003797,38688804.28877173,MAŁOPOLSKIE,48,76.69516010625237
3307,tarnow,2017,138827448.778167,107251084.54799204,73632092.89136794,MAŁOPOLSKIE,120,75.2349059653152
3308,tarnow,2018,178623092.54231584,136441088.62588394,93895291.11223814,MAŁOPOLSKIE,187,74.75558767272108
3309,tarnow,2019,161903763.70225254,122426466.5999873,86067768.40299049,MAŁOPOLSKIE,167,75.3471704131559
3310,tarnow,2020,158904944.738262,131539992.3062051,103349278.98392491,MAŁOPOLSKIE,197,80.97423491343693
3311,tarnow,2021,131993120.22398122,113501915.65529226,88902982.90412685,MAŁOPOLSKIE,159,80.6644081256601
3312,tarnow,2022,94266969.93471263,82064683.95848842,63741659.84623318,MAŁOPOLSKIE,103,79.94686722316824
3313,tarnow,2023,50804199.75533532,47844491.70644444,38520183.37412798,MAŁOPOLSKIE,42,81.68612424519216
3314,tarnowski,2014,8029763.727,13397349.138793651,9565784.923412697,MAŁOPOLSKIE,5,72.7250590413914
3315,tarnowski,2015,26832304.996419944,28691798.699374307,18164836.54094,MAŁOPOLSKIE,16,65.6128761081408
3316,tarnowski,2016,60509186.538074225,58533670.01013086,40397204.463755056,MAŁOPOLSKIE,80,72.43374934774646
3317,tarnowski,2017,118631965.43763341,107240860.76901095,77869729.43094894,MAŁOPOLSKIE,183,76.0304577777273
3318,tarnowski,2018,168111332.14756295,147539048.36963493,110121286.24749385,MAŁOPOLSKIE,246,77.65448072602592
3319,tarnowski,2019,171554312.5961987,150458721.53018737,113466062.30213046,MAŁOPOLSKIE,233,77.95335898504513
3320,tarnowski,2020,187106224.07758304,165995715.2212939,129402779.1114396,MAŁOPOLSKIE,264,80.18529726671848
3321,tarnowski,2021,165759810.11670396,148940119.98604774,116547282.4400463,MAŁOPOLSKIE,210,80.17148200231556
3322,tarnowski,2022,140189115.43949553,123255395.2167733,96806779.10501885,MAŁOPOLSKIE,137,80.42137700577679
3323,tarnowski,2023,97665623.12226504,88414149.6839178,72726058.62898955,MAŁOPOLSKIE,74,83.7918294455923
3324,tatrzanski,2014,6425771.507291667,4096965.181125,3482420.401125,MAŁOPOLSKIE,5,84.99999993089396
3325,tatrzanski,2015,17358461.339669943,11215963.094169945,9113336.81175796,MAŁOPOLSKIE,14,82.02218096551722
3326,tatrzanski,2016,39115284.10060161,28847506.98455706,21892862.33028165,MAŁOPOLSKIE,50,78.71099496910256
3327,tatrzanski,2017,73404371.93095262,56001889.838620916,42470141.5519815,MAŁOPOLSKIE,91,80.12012280320683
3328,tatrzanski,2018,113634627.55703747,82334533.07587244,63801405.8501976,MAŁOPOLSKIE,119,80.476937908582
3329,tatrzanski,2019,107617667.26434945,77363596.74618441,59998700.4990627,MAŁOPOLSKIE,112,80.22390836683961
3330,tatrzanski,2020,102157174.53526154,75173536.2318465,61268183.40987492,MAŁOPOLSKIE,115,83.40141595692039
3331,tatrzanski,2021,100662631.9996297,75851928.80270962,62954151.948160835,MAŁOPOLSKIE,99,84.62558016290457
3332,tatrzanski,2022,91419284.6839193,72377090.37398478,61096614.60137744,MAŁOPOLSKIE,85,86.00857633884188
3333,tatrzanski,2023,83638739.60455571,66591748.5191688,57383398.66425145,MAŁOPOLSKIE,53,87.51261163335178
3334,tczewski,2014,19351197.223857764,8556485.637553725,7646645.682653552,POMORSKIE,3,73.94428496625744
3335,tczewski,2015,34971864.92186165,21878577.892192896,18682047.340877436,POMORSKIE,11,75.07947631404546
3336,tczewski,2016,106797035.96320501,87683590.3506971,71976458.1978044,POMORSKIE,51,64.58176231050166
3337,tczewski,2017,141319462.25050944,116480836.71965037,93469930.05793452,POMORSKIE,89,63.52798617426292
3338,tczewski,2018,161979366.80292708,134098188.1998101,107689778.58867809,POMORSKIE,109,61.04598661975624
3339,tczewski,2019,164173681.74510497,135753226.47411346,107648069.82712966,POMORSKIE,102,59.582147943095514
3340,tczewski,2020,162330098.9582284,135296205.0253714,107932676.84231047,POMORSKIE,110,60.3369481277956
3341,tczewski,2021,163383568.6117479,136687838.58099502,104641808.69986427,POMORSKIE,77,61.39482851450641
3342,tczewski,2022,140142185.72905892,119144656.38179414,92492895.69841851,POMORSKIE,63,56.90450701052646
3343,tczewski,2023,115338718.01842558,96646665.45252055,75275329.27351552,POMORSKIE,46,53.46485902883554
3344,tczewski,2024,2032487.684092634,1204960.223892857,766848.8052991071,POMORSKIE,1,31.449272858887333
3345,tomaszowski,2014,46057569.12381746,20992420.703198414,17796968.496515874,ŁÓDZKIE,10,84.82942341990203
3346,tomaszowski,2015,97640415.78052907,57729732.31574336,49132033.45898217,ŁÓDZKIE,35,85.29337214759148
3347,tomaszowski,2016,169014789.83119607,116989395.3231418,94945813.85453598,LUBELSKIE,124,75.87254131108428
3348,tomaszowski,2017,253029352.0836066,178463330.18134397,134839245.67159954,ŁÓDZKIE,214,78.45821864740974
3349,tomaszowski,2018,328110161.3428104,239255050.82827726,172581128.78685448,ŁÓDZKIE,291,75.91750908153986
3350,tomaszowski,2019,315106133.6308409,231519745.6635087,170564315.0411907,LUBELSKIE,292,69.24531736800405
3351,tomaszowski,2020,337900533.29904664,256328458.87337047,187627833.6143474,LUBELSKIE,481,70.50155987492494
3352,tomaszowski,2021,269427825.1957909,207092758.28476313,150766721.6546897,LUBELSKIE,338,70.84401655122201
3353,tomaszowski,2022,224568550.52771237,170523863.18538696,121479720.43316732,LUBELSKIE,209,68.89137855288392
3354,tomaszowski,2023,166313364.64085755,117754928.3761125,84556150.26336733,ŁÓDZKIE,153,75.62953251645497
3355,tomaszowski,2024,4461171.352666667,2459468.227,1955429.2083333333,ŁÓDZKIE,5,81.54503503913175
3356,torun,2014,73987473.90176506,54484785.61446984,41993385.97114603,KUJAWSKO-POMORSKIE,12,77.49988474418943
3357,torun,2015,107225728.29519364,81318220.96543413,64191756.15147143,KUJAWSKO-POMORSKIE,23,79.4988964625087
3358,torun,2016,219481209.06227663,174123644.3748305,136016152.41356346,KUJAWSKO-POMORSKIE,85,79.9131289613596
3359,torun,2017,430439129.4892985,366090570.07591003,284680613.92577106,KUJAWSKO-POMORSKIE,174,79.78334545698445
3360,torun,2018,490592422.95755637,417193336.5260363,325294650.8618142,KUJAWSKO-POMORSKIE,237,79.79286500362649
3361,torun,2019,542783899.8134041,465394928.7546449,361723980.66187245,KUJAWSKO-POMORSKIE,263,79.52080193190045
3362,torun,2020,586065065.7139368,511410978.19358706,403594338.3271128,KUJAWSKO-POMORSKIE,371,80.88409818106645
3363,torun,2021,591032710.687735,525350179.4204893,415661082.8192953,KUJAWSKO-POMORSKIE,316,80.87465994601217
3364,torun,2022,643684748.7805539,581615698.4348994,476621977.0488187,KUJAWSKO-POMORSKIE,261,83.54891146315589
3365,torun,2023,592920431.650592,538674729.8655715,444788027.8930827,KUJAWSKO-POMORSKIE,183,83.80487524764125
3366,torun,2024,11350092.973198414,9400710.171031747,5433061.6303888885,KUJAWSKO-POMORSKIE,5,62.22341970676902
3367,torun,2025,991167.8571428572,991167.8571428572,743460.0,KUJAWSKO-POMORSKIE,1,75.0084856608546
3368,torunski,2014,9766656.113818182,2857313.4786363635,2573688.6606363636,KUJAWSKO-POMORSKIE,2,94.80340904579856
3369,torunski,2015,12982829.91412503,6050664.80156226,5348404.409483608,KUJAWSKO-POMORSKIE,7,90.87967308969979
3370,torunski,2016,50108948.39494413,37318828.57811143,28850813.133228432,KUJAWSKO-POMORSKIE,35,80.72622458311696
3371,torunski,2017,100147486.74724382,79217029.39755605,55894590.7684598,KUJAWSKO-POMORSKIE,101,74.43179073932639
3372,torunski,2018,131975642.40152487,108903694.07812153,75782201.5638242,KUJAWSKO-POMORSKIE,179,74.72197021301942
3373,torunski,2019,120413605.39304356,98499863.40773441,74500519.59925309,KUJAWSKO-POMORSKIE,189,78.03623788247702
3374,torunski,2020,143265933.0240056,117848161.78293921,89390522.8888684,KUJAWSKO-POMORSKIE,226,79.08794306750873
3375,torunski,2021,141872083.03152993,116879021.78731498,87699524.16314419,KUJAWSKO-POMORSKIE,191,78.86421118911971
3376,torunski,2022,113724090.75309163,93821355.72063445,67667988.1727933,KUJAWSKO-POMORSKIE,139,77.77137787939512
3377,torunski,2023,103645351.82593623,85380640.36202976,62435818.06044292,KUJAWSKO-POMORSKIE,101,78.65429826324
3378,torunski,2024,3817202.70375,3512254.9025,2183647.61875,KUJAWSKO-POMORSKIE,3,64.42915735110562
3379,trzebnicki,2014,20308745.475966666,13979848.834133333,9157884.076244446,DOLNOŚLĄSKIE,7,69.57866218144902
3380,trzebnicki,2015,40285015.60692828,30341953.747178275,19191190.80454407,DOLNOŚLĄSKIE,15,67.17809812314285
3381,trzebnicki,2016,108447285.79423743,82627781.39460745,59565689.28006938,DOLNOŚLĄSKIE,68,66.6846483057561
3382,trzebnicki,2017,151911947.3845406,121979451.47170147,88559552.61428353,DOLNOŚLĄSKIE,120,68.61559384305629
3383,trzebnicki,2018,176300287.24525884,139837693.86441183,100673406.31606257,DOLNOŚLĄSKIE,130,70.67641420324237
3384,trzebnicki,2019,153482343.9217313,116177829.85933763,83071172.36474293,DOLNOŚLĄSKIE,106,68.64027667891308
3385,trzebnicki,2020,134264968.92255786,103810407.13039637,77079199.04818809,DOLNOŚLĄSKIE,123,69.76041515549096
3386,trzebnicki,2021,119878663.15741788,91575024.90799248,70440657.46797661,DOLNOŚLĄSKIE,81,68.46344382842389
3387,trzebnicki,2022,117947589.75467855,89556702.15280554,69152981.5418228,DOLNOŚLĄSKIE,79,68.34701185192534
3388,trzebnicki,2023,54336632.43396966,45899789.97224546,37698716.050052516,DOLNOŚLĄSKIE,46,67.63450399356995
3389,tucholski,2014,6405988.784,3817996.4450000003,3245296.977,KUJAWSKO-POMORSKIE,1,84.9999999672603
3390,tucholski,2015,9955572.258761905,7040517.562380953,6027469.369380953,KUJAWSKO-POMORSKIE,5,85.73936635773516
3391,tucholski,2016,32506360.99828934,25441871.03634679,19496985.900792442,KUJAWSKO-POMORSKIE,21,80.67094961416619
3392,tucholski,2017,49935689.530799344,40437732.08855728,29973150.752964288,KUJAWSKO-POMORSKIE,43,78.09004340125544
3393,tucholski,2018,58812645.37474021,49452362.3946159,36957356.20227386,KUJAWSKO-POMORSKIE,65,78.99351590730846
3394,tucholski,2019,71443987.01528747,61815350.734757364,42339281.052439645,KUJAWSKO-POMORSKIE,71,74.10011073200312
3395,tucholski,2020,62279908.594413504,55808801.24687615,38998171.09738633,KUJAWSKO-POMORSKIE,71,75.27347645243171
3396,tucholski,2021,56366956.186016776,50487254.72558087,36081424.33497279,KUJAWSKO-POMORSKIE,54,76.37622469523536
3397,tucholski,2022,49236031.14391181,44308495.68073367,31575135.686955236,KUJAWSKO-POMORSKIE,47,76.44301091557045
3398,tucholski,2023,37506541.69860098,32614936.683973562,27277894.72244227,KUJAWSKO-POMORSKIE,39,84.54766263865305
3399,turecki,2014,4142550.489373425,2367268.528119923,2041403.349411823,WIELKOPOLSKIE,3,68.61238804298014
3400,turecki,2015,7406808.059576388,5535365.895382294,4720673.064604283,WIELKOPOLSKIE,9,68.81927811382914
3401,turecki,2016,35191412.83781868,31286067.309653997,24264901.466001652,WIELKOPOLSKIE,73,55.08107945858907
3402,turecki,2017,58715789.16944002,47347489.62230236,37490590.82211154,WIELKOPOLSKIE,107,62.262214752777396
3403,turecki,2018,82372125.9857606,64821010.23419835,51590504.79277378,WIELKOPOLSKIE,128,64.84875387062411
3404,turecki,2019,89071037.58678204,72185565.20332028,58265809.919888236,WIELKOPOLSKIE,128,65.76290107230768
3405,turecki,2020,83573877.2031864,69880361.33958982,54136161.09146127,WIELKOPOLSKIE,114,58.11499647697985
3406,turecki,2021,70403886.4825383,57120256.46920918,43350488.88455534,WIELKOPOLSKIE,83,56.30809550747917
3407,turecki,2022,66102859.33420723,55051164.30733329,40377356.901809596,WIELKOPOLSKIE,70,59.25801724413685
3408,turecki,2023,31857709.359112084,28260988.153414614,22161763.506853133,WIELKOPOLSKIE,46,45.733344446201855
3409,turecki,2024,6475506.710458903,5015626.20927521,3641895.5343058472,WIELKOPOLSKIE,2,62.28238805184629
3410,tychy,2014,60869088.39371652,43810485.01930788,36857640.222134374,ŚLĄSKIE,5,69.82938793052497
3411,tychy,2015,73362265.19313319,52458506.37853408,42275187.57128914,ŚLĄSKIE,15,69.38697401000546
3412,tychy,2016,126301845.72185422,97433181.64824292,73435863.75035113,ŚLĄSKIE,43,63.22091355769906
3413,tychy,2017,155400125.4737057,122107924.48533401,92103951.25565688,ŚLĄSKIE,74,58.80473292568208
3414,tychy,2018,168254003.03905326,134612778.1225687,103494395.70584568,ŚLĄSKIE,106,60.81972013772044
3415,tychy,2019,206885688.86214578,155571643.78063115,117047988.41676591,ŚLĄSKIE,127,62.42593416992531
3416,tychy,2020,219262615.69237393,174945959.17014056,136015125.1202725,ŚLĄSKIE,167,65.89204843414981
3417,tychy,2021,194317853.72174942,154750588.6110622,117009461.68525644,ŚLĄSKIE,165,62.160661980633016
3418,tychy,2022,155323204.15043747,121669919.49352358,89276282.1279096,ŚLĄSKIE,137,56.61139361238705
3419,tychy,2023,97659841.59882738,73542530.3276382,52707421.96272075,ŚLĄSKIE,86,48.88755630745165
3420,tychy,2024,19268601.32944116,3887334.1294290675,2010781.4005473712,ŚLĄSKIE,1,6.7006113518375034
3421,tychy,2025,16867615.595885605,2256542.0915401787,624608.1686584821,ŚLĄSKIE,1,21.571067037930998
3422,ukowski,2014,12134175.10727381,8109405.556857143,6895200.469632937,LUBELSKIE,3,42.0344203343512
3423,ukowski,2015,15757112.381940477,11543431.196023809,9964796.182466269,LUBELSKIE,8,56.17584097805526
