,powiat_std,year,total_project_value,total_eligible_expenditure,cofinancing_value,wojewodztwo,powiat,number_of_projects,eu_cofinancing_rate
5203,warszawski zachodni,2014,243718848.90093127,134941925.9749372,112446409.60132629,MAZOWIECKIE,warszawski zachodni,13,77.81490605330644
5204,warszawski zachodni,2015,254565334.04850042,144997741.66411486,119480816.17405656,MAZOWIECKIE,warszawski zachodni,26,76.94888894159682
5205,warszawski zachodni,2016,323933973.15954137,193507988.9298827,149689136.98596057,MAZOWIECKIE,warszawski zachodni,79,75.12526798336435
5206,warszawski zachodni,2017,423520750.4668901,263382242.98395073,206614292.0258513,MAZOWIECKIE,warszawski zachodni,141,73.02581914289905
5207,warszawski zachodni,2018,448380143.5474426,280162509.4419968,218359377.33272037,MAZOWIECKIE,warszawski zachodni,146,71.41550123769464
5208,warszawski zachodni,2019,410488421.7572274,252624060.62689427,203519444.7541807,MAZOWIECKIE,warszawski zachodni,126,72.78555626360809
5209,warszawski zachodni,2020,455932579.83431506,300002843.9543703,236167899.08265755,MAZOWIECKIE,warszawski zachodni,188,72.20663648245464
5210,warszawski zachodni,2021,302782869.3179704,235264920.3604899,173412922.33631283,MAZOWIECKIE,warszawski zachodni,133,66.28307851299698
5211,warszawski zachodni,2022,253738118.93351912,190226296.82041055,136420678.87153307,MAZOWIECKIE,warszawski zachodni,109,62.92029727342435
5212,warszawski zachodni,2023,344041790.13698375,157466664.26577058,167513054.17807955,MAZOWIECKIE,warszawski zachodni,93,59.30730290009398
5213,warszawski zachodni,2024,203296363.1950282,2594105.9276190475,85726156.04938653,MAZOWIECKIE,warszawski zachodni,44,54.05033596420667
5214,warszawski zachodni,2025,213595872.12071365,95988.32663690476,92731795.26886478,MAZOWIECKIE,warszawski zachodni,87,55.118800662418096
5215,warszawski zachodni,2026,208022680.0482979,0.0,90186179.53955275,MAZOWIECKIE,warszawski zachodni,77,55.135286106906555
5216,warszawski zachodni,2027,175792401.95044315,0.0,71971991.09670444,MAZOWIECKIE,warszawski zachodni,33,54.995694376265206
5217,warszawski zachodni,2028,155005127.46782053,0.0,60262442.901986584,MAZOWIECKIE,warszawski zachodni,13,52.59436694295829
5218,warszawski zachodni,2029,125957163.87881666,0.0,42748966.1975379,MAZOWIECKIE,warszawski zachodni,7,44.138289457800155
5219,wegorzewski,2015,1365188.8477829457,1365188.8477829457,1214540.8916976745,WARMIŃSKO-MAZURSKIE,węgorzewski,4,89.09654907926354
5220,wegorzewski,2016,6749631.184477391,6569980.54397739,5460392.640308786,WARMIŃSKO-MAZURSKIE,węgorzewski,33,84.14273029373959
5221,wegorzewski,2017,25655887.11052104,21972825.114973422,17704636.289584182,WARMIŃSKO-MAZURSKIE,węgorzewski,82,82.15246707231496
5222,wegorzewski,2018,38990764.263264984,33091805.384614192,26453915.465283953,WARMIŃSKO-MAZURSKIE,węgorzewski,142,81.22975391714918
5223,wegorzewski,2019,41593834.93996013,35507329.6827141,28702178.097767845,WARMIŃSKO-MAZURSKIE,węgorzewski,181,81.73826009272987
5224,wegorzewski,2020,72263771.15660805,59509367.80894536,44803120.00872796,WARMIŃSKO-MAZURSKIE,węgorzewski,164,76.75548121929548
5225,wegorzewski,2021,65335868.847528465,53330439.32222835,39506182.52475807,WARMIŃSKO-MAZURSKIE,węgorzewski,123,75.57295113475533
5226,wegorzewski,2022,62167198.67766506,50517071.16372208,37170817.960360594,WARMIŃSKO-MAZURSKIE,węgorzewski,100,75.00690369803178
5227,wegorzewski,2023,52510904.32651577,40773605.531648144,30983735.90309052,WARMIŃSKO-MAZURSKIE,węgorzewski,66,74.8654164987327
5228,wegorzewski,2024,7725291.28225236,0.0,5683009.330197322,WARMIŃSKO-MAZURSKIE,węgorzewski,39,80.480840529026
5229,wegorzewski,2025,16845345.849168755,0.0,11669221.329059668,WARMIŃSKO-MAZURSKIE,węgorzewski,54,77.72695991597145
5230,wegorzewski,2026,8966973.115542237,0.0,6528319.756171239,WARMIŃSKO-MAZURSKIE,węgorzewski,26,78.79542331821986
5231,wegorzewski,2027,3711081.8422172368,0.0,3034949.3016045718,WARMIŃSKO-MAZURSKIE,węgorzewski,9,83.1965629703748
5232,wegorzewski,2028,1428752.5314892065,0.0,1100543.1944083597,WARMIŃSKO-MAZURSKIE,węgorzewski,5,80.45527257058417
5233,wegorzewski,2029,1041481.2464892063,0.0,777483.7564083599,WARMIŃSKO-MAZURSKIE,węgorzewski,3,79.11796324175215
5234,wegrowski,2014,25375369.573543563,11506512.297226898,12029825.333418755,MAZOWIECKIE,węgrowski,6,29.865450481101632
5235,wegrowski,2015,32332983.081868254,17701544.729661565,17097561.847292192,MAZOWIECKIE,węgrowski,12,41.483789096591345
5236,wegrowski,2016,56197364.98776202,37598949.75898135,30887941.589439698,MAZOWIECKIE,węgrowski,31,51.97691291320407
5237,wegrowski,2017,71197978.5803439,50541713.75549639,40786515.07813339,MAZOWIECKIE,węgrowski,63,52.015197420252775
5238,wegrowski,2018,81902843.38150388,58304172.29501504,46508305.99125098,MAZOWIECKIE,węgrowski,94,48.81223720123762
5239,wegrowski,2019,77585916.63665031,52954292.21628051,43190491.78710985,MAZOWIECKIE,węgrowski,97,50.57606937958608
5240,wegrowski,2020,77966588.01074298,54316821.740660876,44503390.171984375,MAZOWIECKIE,węgrowski,70,49.935246929340295
5241,wegrowski,2021,63456795.164419234,42724842.84384905,35808627.369255744,MAZOWIECKIE,węgrowski,44,50.21499954519691
5242,wegrowski,2022,72267076.23874974,48641678.478015706,36467453.585722014,MAZOWIECKIE,węgrowski,35,47.63871357663869
5243,wegrowski,2023,60118449.67435118,27832308.363425367,36622196.9328798,MAZOWIECKIE,węgrowski,28,41.11448273959688
5244,wegrowski,2024,40072994.12919021,180151.8651190476,24969458.659786724,MAZOWIECKIE,węgrowski,37,51.713386947847994
5245,wegrowski,2025,57342242.04096834,95988.32663690476,38960030.83115105,MAZOWIECKIE,węgrowski,62,61.71919652021782
5246,wegrowski,2026,33771165.34302946,0.0,24344111.560737237,MAZOWIECKIE,węgrowski,49,49.50106506843498
5247,wegrowski,2027,20593645.21070694,0.0,13968380.182166504,MAZOWIECKIE,węgrowski,17,33.779569828230784
5248,wegrowski,2028,14785925.78328164,0.0,10860527.424140465,MAZOWIECKIE,węgrowski,5,26.59174507208686
5249,wegrowski,2029,10173641.90592529,0.0,8848455.906964276,MAZOWIECKIE,węgrowski,3,29.30681046263526
5250,wejherowski,2014,85795098.48519236,45867062.662500694,38502526.784489416,POMORSKIE,wejherowski,8,80.99314069878756
5251,wejherowski,2015,106725337.37596065,62514486.796471715,50668359.375440754,POMORSKIE,wejherowski,19,78.44523169812842
5252,wejherowski,2016,199510379.5437909,147598992.26192212,109952495.18828516,POMORSKIE,wejherowski,82,66.15098636118597
5253,wejherowski,2017,273476867.74002093,212296890.48259062,155253700.44219905,POMORSKIE,wejherowski,150,66.04807624524152
5254,wejherowski,2018,286934306.2198633,216182797.10549116,162433937.4604226,POMORSKIE,wejherowski,173,64.80251329701728
5255,wejherowski,2019,291517470.7583199,216176254.53530055,158246067.3567524,POMORSKIE,wejherowski,144,62.341005030294475
5256,wejherowski,2020,275823506.48971134,195051198.61940986,155917413.9397183,POMORSKIE,wejherowski,159,65.06479401043659
5257,wejherowski,2021,335267810.38486946,185615302.77079862,184180389.50463906,POMORSKIE,wejherowski,145,69.48974935201976
5258,wejherowski,2022,317992833.2537822,163740679.4070963,176122206.62733546,POMORSKIE,wejherowski,119,66.10010467842174
5259,wejherowski,2023,498404539.7167752,144437342.2120072,299055428.0523468,POMORSKIE,wejherowski,102,71.27971518712104
5260,wejherowski,2024,366595394.33071613,7387252.13747619,234578640.23699903,POMORSKIE,wejherowski,53,75.10169130309436
5261,wejherowski,2025,402244288.24940085,7212610.849520833,256728011.94156498,POMORSKIE,wejherowski,77,74.84213204236028
5262,wejherowski,2026,392418271.01419514,0.0,253631829.98507372,POMORSKIE,wejherowski,68,74.89573859803161
5263,wejherowski,2027,269341079.8122718,0.0,182353346.08195102,POMORSKIE,wejherowski,35,77.30969512994153
5264,wejherowski,2028,222461499.1165589,0.0,151741934.31703693,POMORSKIE,wejherowski,17,77.73853021464902
5265,wejherowski,2029,202718765.63166726,0.0,140122864.82215708,POMORSKIE,wejherowski,8,78.92000386957088
5266,wielicki,2014,9807720.070960317,5578887.211119047,4551817.4177341275,MAŁOPOLSKIE,wielicki,4,82.28341773490867
5267,wielicki,2015,32330263.541412186,24272040.09304711,19556007.93096016,MAŁOPOLSKIE,wielicki,13,82.25606441806084
5268,wielicki,2016,83487721.24773903,62139719.76272424,49815488.06226031,MAŁOPOLSKIE,wielicki,54,81.75709602574071
5269,wielicki,2017,162128765.06661782,124842369.39477618,92911180.3111326,MAŁOPOLSKIE,wielicki,118,78.3669473944405
5270,wielicki,2018,204902717.40610942,160892932.93243447,119134005.86903141,MAŁOPOLSKIE,wielicki,153,77.75337707931465
5271,wielicki,2019,238400320.18456492,184476741.85016772,124201305.55033633,MAŁOPOLSKIE,wielicki,174,72.31985904287905
5272,wielicki,2020,203346622.10565558,162297194.19025838,113150753.60558662,MAŁOPOLSKIE,wielicki,194,74.80345655991941
5273,wielicki,2021,203675437.86096025,165242402.03612152,115777155.81674735,MAŁOPOLSKIE,wielicki,171,74.65173603850904
5274,wielicki,2022,154230293.81539863,133038346.82240261,103950538.87505324,MAŁOPOLSKIE,wielicki,118,81.40823999777325
5275,wielicki,2023,122931209.23141481,95669077.52246958,81483892.1563981,MAŁOPOLSKIE,wielicki,72,80.64618208923
5276,wielicki,2024,51842496.57202803,10064771.825454546,31093005.134619642,MAŁOPOLSKIE,wielicki,41,76.63211148871241
5277,wielicki,2025,104544572.54767969,10064771.825454546,64067329.93128381,MAŁOPOLSKIE,wielicki,70,75.67095357911722
5278,wielicki,2026,70579540.52840611,0.0,48331813.57565423,MAŁOPOLSKIE,wielicki,52,79.15563098494238
5279,wielicki,2027,50012375.07005277,0.0,33020151.65020756,MAŁOPOLSKIE,wielicki,34,78.8581426001777
5280,wielicki,2028,37136067.81267643,0.0,24131965.787307024,MAŁOPOLSKIE,wielicki,17,78.88509720102488
5281,wielicki,2029,22055812.84817643,0.0,14523588.88597369,MAŁOPOLSKIE,wielicki,8,81.29972120797339
5282,wielunski,2014,3930697.4189999998,2450351.4529999997,2082798.73,ŁÓDZKIE,wieluński,4,84.99999979390712
5283,wielunski,2015,12333995.01775,8430864.940380953,7245828.320416667,ŁÓDZKIE,wieluński,9,86.00939672173486
5284,wielunski,2016,25036489.144664682,18783432.51515278,15240256.719605159,ŁÓDZKIE,wieluński,34,82.77313040762212
5285,wielunski,2017,31226218.272586193,23349351.83490422,18947922.297643915,ŁÓDZKIE,wieluński,54,82.69764600175554
5286,wielunski,2018,46709100.60874348,36824908.14239484,26474752.238423314,ŁÓDZKIE,wieluński,83,76.03140763927878
5287,wielunski,2019,68814132.92128497,55982835.23391252,35967828.24681771,ŁÓDZKIE,wieluński,102,69.38802763056273
5288,wielunski,2020,68403339.00469476,56942563.86315565,40049442.99255565,ŁÓDZKIE,wieluński,155,75.72318719568477
5289,wielunski,2021,91640968.37159604,64388300.02422358,57672900.232787326,ŁÓDZKIE,wieluński,134,75.13059746980795
5290,wielunski,2022,97740143.60008629,70851883.75476146,62183126.01056726,ŁÓDZKIE,wieluński,85,74.78225929682294
5291,wielunski,2023,126708335.35405958,62927615.18046372,86222114.5038038,ŁÓDZKIE,wieluński,73,77.05128835267834
5292,wielunski,2024,113603047.65300152,10773149.3725,85997725.19264594,ŁÓDZKIE,wieluński,57,79.77865477697972
5293,wielunski,2025,114048160.09416819,0.0,82593779.9843126,ŁÓDZKIE,wieluński,83,78.77330176564426
5294,wielunski,2026,100096576.12750152,0.0,73372333.63764593,ŁÓDZKIE,wieluński,70,79.12484714975807
5295,wielunski,2027,26331786.76691095,0.0,15609824.135575239,ŁÓDZKIE,wieluński,20,67.60358294488194
5296,wielunski,2028,6072349.682,0.0,2674643.7635,ŁÓDZKIE,wieluński,4,55.19380337872606
5297,wielunski,2029,3823822.1119999997,0.0,1334421.08,ŁÓDZKIE,wieluński,1,39.999999616313
5298,wieruszowski,2015,2873349.418044944,2609025.828044944,2272653.532299625,ŁÓDZKIE,wieruszowski,5,87.55099942185562
5299,wieruszowski,2016,10309178.14558661,8869025.419919943,6341624.407091293,ŁÓDZKIE,wieruszowski,21,77.07803687942989
5300,wieruszowski,2017,14579698.02783352,11801881.337092021,8545630.619852269,ŁÓDZKIE,wieruszowski,31,77.26829464070339
5301,wieruszowski,2018,22908377.801039867,18795964.350536466,12742395.016191555,ŁÓDZKIE,wieruszowski,48,73.16050410500105
5302,wieruszowski,2019,24749693.722093258,20763336.308256526,13575889.100698048,ŁÓDZKIE,wieruszowski,60,69.429899196518
5303,wieruszowski,2020,27600011.30802649,24146949.589189757,18000940.65855517,ŁÓDZKIE,wieruszowski,100,77.90857785261471
5304,wieruszowski,2021,28177129.2528722,22919871.798035465,15847594.91723129,ŁÓDZKIE,wieruszowski,85,73.28047703989007
5305,wieruszowski,2022,30447866.58092054,27232025.577179044,17421504.82036603,ŁÓDZKIE,wieruszowski,39,68.00401204262675
5306,wieruszowski,2023,31884925.97238101,17530417.846285142,20135707.48827405,ŁÓDZKIE,wieruszowski,31,76.04409306257404
5307,wieruszowski,2024,28220320.273621038,0.0,23622187.263620216,ŁÓDZKIE,wieruszowski,17,84.91356764530772
5308,wieruszowski,2025,31278666.20339929,0.0,25610648.457772046,ŁÓDZKIE,wieruszowski,25,84.32028305986412
5309,wieruszowski,2026,20359361.126732625,0.0,16545778.447772047,ŁÓDZKIE,wieruszowski,19,84.01839787625964
5310,wieruszowski,2027,2828747.077278252,0.0,2169741.984151829,ŁÓDZKIE,wieruszowski,7,83.30378371647762
5311,wieruszowski,2028,634136.2756115854,0.0,451946.1341518293,ŁÓDZKIE,wieruszowski,2,78.63028102719262
5312,wocawek,2014,15244221.33603492,10835547.879168255,8983453.84860635,KUJAWSKO-POMORSKIE,Włocławek,5,84.52389967567447
5313,wocawek,2015,25147766.472820636,19660143.263144445,16155338.928653968,KUJAWSKO-POMORSKIE,Włocławek,11,83.48480432880424
5314,wocawek,2016,46987158.10589568,37597554.15449124,29959490.082613077,KUJAWSKO-POMORSKIE,Włocławek,30,81.97488086234439
5315,wocawek,2017,104832071.84128664,85774853.88083267,60280354.90707064,KUJAWSKO-POMORSKIE,Włocławek,70,74.57351505851423
5316,wocawek,2018,154077220.7886058,117251975.92188998,82476407.27441129,KUJAWSKO-POMORSKIE,Włocławek,95,75.02454267859378
5317,wocawek,2019,142325350.15271384,104967377.11059219,76304766.87850998,KUJAWSKO-POMORSKIE,Włocławek,96,76.84004570671928
5318,wocawek,2020,162361602.55608392,128393637.63212168,101408394.29518683,KUJAWSKO-POMORSKIE,Włocławek,117,81.62425989134815
5319,wocawek,2021,173574002.08398348,124922437.89278011,107172643.20213307,KUJAWSKO-POMORSKIE,Włocławek,91,80.36437656194086
5320,wocawek,2022,194130968.37891757,136092907.01740053,123731005.22169416,KUJAWSKO-POMORSKIE,Włocławek,82,81.24815677464672
5321,wocawek,2023,178371856.5803975,122459794.72047377,120816134.52466823,KUJAWSKO-POMORSKIE,Włocławek,71,82.49850503430652
5322,wocawek,2024,59759376.41598959,0.0,38048682.180172674,KUJAWSKO-POMORSKIE,Włocławek,33,76.26442962083763
5323,wocawek,2025,167413401.80651602,0.0,62812990.05196365,KUJAWSKO-POMORSKIE,Włocławek,44,60.145637198802866
5324,wocawek,2026,149060423.6349914,0.0,48486073.79180253,KUJAWSKO-POMORSKIE,Włocławek,29,54.34218438420047
5325,wocawek,2027,124305355.34446488,0.0,34453746.36443387,KUJAWSKO-POMORSKIE,Włocławek,11,45.70060166574925
5326,wocawek,2028,10667654.946111111,0.0,6229085.758333334,KUJAWSKO-POMORSKIE,Włocławek,6,74.17198128743082
5327,wocawek,2029,10507639.746111112,0.0,6159752.258333334,KUJAWSKO-POMORSKIE,Włocławek,5,74.4440615179666
5328,wocawski,2015,7879091.872261905,7134579.834880952,5832703.191547619,KUJAWSKO-POMORSKIE,włocławski,9,82.94303258978009
5329,wocawski,2016,34522125.98561077,28090103.694989648,22055978.60731625,KUJAWSKO-POMORSKIE,włocławski,28,81.15274665427899
5330,wocawski,2017,68025538.80508903,54689205.06037474,38647097.55636111,KUJAWSKO-POMORSKIE,włocławski,60,75.13537386644039
5331,wocawski,2018,110039286.26158574,81452419.2245031,60929129.37869089,KUJAWSKO-POMORSKIE,włocławski,97,78.2096232206911
5332,wocawski,2019,117920847.36988422,88415272.09906246,64744065.06317053,KUJAWSKO-POMORSKIE,włocławski,112,77.087911092961
5333,wocawski,2020,142545753.52406782,112432427.89282212,84123740.9468196,KUJAWSKO-POMORSKIE,włocławski,134,78.31971695375964
5334,wocawski,2021,179881331.6160091,147068034.50686485,111742761.69548804,KUJAWSKO-POMORSKIE,włocławski,141,79.88854407809465
5335,wocawski,2022,155831130.86115807,126347028.65739065,97751628.60942286,KUJAWSKO-POMORSKIE,włocławski,104,80.69600240441979
5336,wocawski,2023,143568262.5195827,100593367.79375753,94012933.81802365,KUJAWSKO-POMORSKIE,włocławski,73,81.30385075807348
