teryt_7,powiat_4,woj_2,year,population_total,weight
2661011,2661,26,2007,205902.0,1.0
2661011,2661,26,2008,205094.0,1.0
2661011,2661,26,2009,204835.0,1.0
2661011,2661,26,2010,202450.0,1.0
2661011,2661,26,2011,201815.0,1.0
2661011,2661,26,2012,200938.0,1.0
2661011,2661,26,2013,199870.0,1.0
2661011,2661,26,2014,198857.0,1.0
2661011,2661,26,2015,198046.0,1.0
2661011,2661,26,2016,197704.0,1.0
2661011,2661,26,2017,196804.0,1.0
2661011,2661,26,2018,195774.0,1.0
2661011,2661,26,2019,194852.0,1.0
2661011,2661,26,2020,187427.0,1.0
2661011,2661,26,2021,185478.0,1.0
2661011,2661,26,2022,183885.0,1.0
2661011,2661,26,2023,182295.0,1.0
2661011,2661,26,2024,180537.0,1.0
1009022,1009,10,2000,4386.0,0.08033408429034562
1009022,1009,10,2001,4387.0,0.08055157724652051
1009022,1009,10,2002,4384.0,0.08067424827941555
1009022,1009,10,2003,4386.0,0.08111257004419951
1009022,1009,10,2004,4374.0,0.08137371632683435
1009022,1009,10,2005,4344.0,0.08126765569752867
1009022,1009,10,2006,4328.0,0.08122665765816489
1009022,1009,10,2007,4292.0,0.0807677832141513
1009022,1009,10,2008,4289.0,0.08095660544744145
1009022,1009,10,2009,4268.0,0.08090995260663507
1009022,1009,10,2010,4276.0,0.08062296132888361
1009022,1009,10,2011,4247.0,0.08031847495130208
1009022,1009,10,2012,4205.0,0.07979127134724857
1009022,1009,10,2013,4198.0,0.07991167456646299
1009022,1009,10,2014,4170.0,0.07974298663301016
1009022,1009,10,2015,4112.0,0.07904196220902293
1009022,1009,10,2016,4096.0,0.07876468665269311
1009022,1009,10,2017,4074.0,0.07857129081406337
1009022,1009,10,2018,4032.0,0.07814407814407814
1009022,1009,10,2019,3981.0,0.07772354549004296
1009022,1009,10,2020,3887.0,0.07799895653569852
1009022,1009,10,2021,3824.0,0.07748890555026444
1009022,1009,10,2022,3812.0,0.07769443991521278
1009022,1009,10,2023,3772.0,0.07765311374163665
1009022,1009,10,2024,3741.0,0.07779811171650793
1005053,1005,10,2000,3816.0,0.03104634985721608
1005053,1005,10,2001,3782.0,0.03096294598267647
1005053,1005,10,2002,3712.0,0.030503488343427206
1005053,1005,10,2003,3660.0,0.030215470981590026
1005053,1005,10,2004,3683.0,0.030543530543530543
1005053,1005,10,2005,3643.0,0.030294462508211852
1005053,1005,10,2006,3613.0,0.03017572578759229
1005053,1005,10,2007,3586.0,0.030104602159203478
1005053,1005,10,2008,3586.0,0.030217488392473436
1005053,1005,10,2009,3537.0,0.029909940383070484
1005053,1005,10,2010,3596.0,0.030300732239608347
1005053,1005,10,2011,3591.0,0.030351694234784007
1005053,1005,10,2012,3570.0,0.030293259113434255
1005053,1005,10,2013,3524.0,0.030035968157100728
1005053,1005,10,2014,3483.0,0.029831954365589188
1005053,1005,10,2015,3464.0,0.029807336528615558
1005053,1005,10,2016,3462.0,0.029887339750507187
1005053,1005,10,2017,3420.0,0.02963502131641884
1005053,1005,10,2018,3408.0,0.02967994774657087
1005053,1005,10,2019,3366.0,0.029517771171502987
1005053,1005,10,2020,3213.0,0.02905798936439605
1005053,1005,10,2021,3167.0,0.02896019459202429
1005053,1005,10,2022,3125.0,0.02878512937188545
1005053,1005,10,2023,3074.0,0.02853933210164236
1005053,1005,10,2024,3037.0,0.028457646176911544
1602043,1602,16,2000,12234.0,0.23490332366890038
1602043,1602,16,2001,12190.0,0.23482046540298968
1602043,1602,16,2002,12150.0,0.2351233671988389
1602043,1602,16,2003,12042.0,0.23478260869565218
1602043,1602,16,2004,11954.0,0.23500039317449084
1602043,1602,16,2005,11866.0,0.2347889748511051
1602043,1602,16,2006,11829.0,0.23589119770270808
1602043,1602,16,2007,11755.0,0.23595889036091372
1602043,1602,16,2008,11761.0,0.2372125857200484
1602043,1602,16,2009,11678.0,0.23629153008781514
1602043,1602,16,2010,11523.0,0.23748480039570496
1602043,1602,16,2011,11494.0,0.2383806541261381
1602043,1602,16,2012,11384.0,0.23768164356104893
1602043,1602,16,2013,11292.0,0.2379617727014098
1602043,1602,16,2014,11281.0,0.23869070289027125
1602043,1602,16,2015,11221.0,0.23929454917683188
1602043,1602,16,2016,11129.0,0.2396167509958015
1602043,1602,16,2017,11043.0,0.23897941959358565
1602043,1602,16,2018,10953.0,0.2387158642634527
1602043,1602,16,2019,10822.0,0.23757463997190026
1602043,1602,16,2020,10287.0,0.23394432820886019
1602043,1602,16,2021,10194.0,0.2337698075996973
1602043,1602,16,2022,10059.0,0.23357715081853012
1602043,1602,16,2023,9896.0,0.23225685317311304
1602043,1602,16,2024,9834.0,0.23363109379454527
2608022,2608,26,2000,4782.0,0.1099765420173865
2608022,2608,26,2001,4756.0,0.10995260663507109
2608022,2608,26,2002,4730.0,0.11014344262295082
2608022,2608,26,2003,4672.0,0.1095145449004946
2608022,2608,26,2004,4643.0,0.10937573616018846
2608022,2608,26,2005,4630.0,0.10947955829845593
2608022,2608,26,2006,4615.0,0.10969551472510755
2608022,2608,26,2007,4604.0,0.11011456315323719
2608022,2608,26,2008,4597.0,0.11056061954351956
2608022,2608,26,2009,4567.0,0.11062932997432295
2608022,2608,26,2010,4546.0,0.10972725078445571
2608022,2608,26,2011,4509.0,0.10963867140008754
2608022,2608,26,2012,4498.0,0.10989494258490105
2608022,2608,26,2013,4501.0,0.11083204058013839
2608022,2608,26,2014,4474.0,0.11087980173482032
2608022,2608,26,2015,4492.0,0.11207305206955914
2608022,2608,26,2016,4480.0,0.11245544455042923
2608022,2608,26,2017,4431.0,0.11218573562549054
2608022,2608,26,2018,4415.0,0.11242392605230322
2608022,2608,26,2019,4373.0,0.11234136566819093
2608022,2608,26,2020,4336.0,0.11464530287406467
2608022,2608,26,2021,4295.0,0.11492561275821471
2608022,2608,26,2022,4285.0,0.11577639080273432
2608022,2608,26,2023,4283.0,0.11657911211519094
2608022,2608,26,2024,4290.0,0.11823719097097814
0404032,0404,04,2000,4199.0,0.05455301347260657
0404032,0404,04,2001,4248.0,0.055118008070480465
0404032,0404,04,2002,4245.0,0.055034810003500446
0404032,0404,04,2003,4274.0,0.05538636982129667
0404032,0404,04,2004,4274.0,0.055273912368734156
0404032,0404,04,2005,4296.0,0.05566858016612458
0404032,0404,04,2006,4286.0,0.05567029056098923
0404032,0404,04,2007,4304.0,0.05587651083386345
0404032,0404,04,2008,4323.0,0.05606567582289316
0404032,0404,04,2009,4326.0,0.05619349475215629
0404032,0404,04,2010,4403.0,0.055585714105364156
0404032,0404,04,2011,4399.0,0.05557520782272532
0404032,0404,04,2012,4423.0,0.055886180710865145
0404032,0404,04,2013,4443.0,0.05629822983058579
0404032,0404,04,2014,4458.0,0.05660736733838711
0404032,0404,04,2015,4474.0,0.057069238226440125
0404032,0404,04,2016,4467.0,0.05716589242523131
0404032,0404,04,2017,4504.0,0.057610642107956
0404032,0404,04,2018,4538.0,0.0582070982389082
0404032,0404,04,2019,4516.0,0.05825067395874985
0404032,0404,04,2020,4341.0,0.05771378430121251
0404032,0404,04,2021,4333.0,0.058134542624842356
0404032,0404,04,2022,4326.0,0.05850610621982391
0404032,0404,04,2023,4297.0,0.05866852352475355
0404032,0404,04,2024,4292.0,0.05913882190837065
0408053,0408,04,2000,7242.0,0.07790196099523466
0408053,0408,04,2001,7215.0,0.0777059773828756
0408053,0408,04,2002,7224.0,0.07792712131345603
0408053,0408,04,2003,7209.0,0.07792586827512404
0408053,0408,04,2004,7234.0,0.07844540594467397
0408053,0408,04,2005,7236.0,0.0782845767699498
0408053,0408,04,2006,7230.0,0.07840032965007211
0408053,0408,04,2007,7197.0,0.07804079331171859
0408053,0408,04,2008,7233.0,0.07836148337540491
0408053,0408,04,2009,7256.0,0.07853068822580819
0408053,0408,04,2010,7345.0,0.07784843667196609
0408053,0408,04,2011,7336.0,0.07783636961665376
0408053,0408,04,2012,7337.0,0.077880859375
0408053,0408,04,2013,7321.0,0.0780215915509469
0408053,0408,04,2014,7351.0,0.0785455555674278
0408053,0408,04,2015,7281.0,0.07797924409077765
0408053,0408,04,2016,7196.0,0.07735222350019887
0408053,0408,04,2017,7176.0,0.07714221214108338
0408053,0408,04,2018,7124.0,0.07709706394814021
0408053,0408,04,2019,7102.0,0.07720320466132556
0408053,0408,04,2020,6770.0,0.07584414420470077
0408053,0408,04,2021,6740.0,0.07606450811994267
0408053,0408,04,2022,6679.0,0.07579007092198582
0408053,0408,04,2023,6654.0,0.07604136906462487
0408053,0408,04,2024,6581.0,0.075831076798986
2807043,2807,28,2000,6194.0,0.04076823842245215
2807043,2807,28,2001,6210.0,0.04075926436419486
2807043,2807,28,2002,6255.0,0.04091310462112045
2807043,2807,28,2003,6253.0,0.04082738627682705
2807043,2807,28,2004,6232.0,0.040544408879173495
2807043,2807,28,2005,6260.0,0.040672063619943605
2807043,2807,28,2006,6217.0,0.040391374684087086
2807043,2807,28,2007,6195.0,0.04014619826195151
2807043,2807,28,2008,6230.0,0.0402691504695913
2807043,2807,28,2009,6178.0,0.03985497896937011
2807043,2807,28,2010,6238.0,0.039151446682985
2807043,2807,28,2011,6210.0,0.03888881930789174
2807043,2807,28,2012,6203.0,0.038756638550452985
2807043,2807,28,2013,6137.0,0.038346902942407786
2807043,2807,28,2014,6079.0,0.03799137553902881
2807043,2807,28,2015,6055.0,0.037939547357076615
2807043,2807,28,2016,6079.0,0.03806845935147728
2807043,2807,28,2017,6078.0,0.03803028406957828
2807043,2807,28,2018,6044.0,0.03768361722822156
2807043,2807,28,2019,5997.0,0.037417873476798674
2807043,2807,28,2020,5715.0,0.036174549321450276
2807043,2807,28,2021,5617.0,0.035718827898458566
2807043,2807,28,2022,5594.0,0.03568762799124715
2807043,2807,28,2023,5533.0,0.03540077801095357
2807043,2807,28,2024,5469.0,0.035088732340147054
3003042,3003,30,2000,5276.0,0.024319079599352842
3003042,3003,30,2001,5300.0,0.024394285293467856
3003042,3003,30,2002,5289.0,0.024291330626641926
3003042,3003,30,2003,5306.0,0.024341459386554853
3003042,3003,30,2004,5315.0,0.024317931214340945
3003042,3003,30,2005,5251.0,0.024011596535672152
3003042,3003,30,2006,5245.0,0.023977910150267664
3003042,3003,30,2007,5284.0,0.024098583455711326
3003042,3003,30,2008,5304.0,0.024106022869816567
3003042,3003,30,2009,5333.0,0.024174648576855255
3003042,3003,30,2010,5365.0,0.023948113165436154
3003042,3003,30,2011,5363.0,0.023878536922015182
3003042,3003,30,2012,5408.0,0.024030322285368964
3003042,3003,30,2013,5390.0,0.023909330849247012
3003042,3003,30,2014,5436.0,0.024094997052396424
3003042,3003,30,2015,5414.0,0.024005994847623568
3003042,3003,30,2016,5404.0,0.023942014602679522
3003042,3003,30,2017,5395.0,0.023883306033910312
3003042,3003,30,2018,5415.0,0.023987029727969806
3003042,3003,30,2019,5443.0,0.02409441220346786
3003042,3003,30,2020,5232.0,0.023561836310086737
3003042,3003,30,2021,5206.0,0.023569145516610678
3003042,3003,30,2022,5188.0,0.023561148628703
3003042,3003,30,2023,5138.0,0.02341510543177582
3003042,3003,30,2024,5100.0,0.02335314534814503
2809022,2809,28,2000,3548.0,0.052952852857334747
2809022,2809,28,2001,3539.0,0.0526582052464773
2809022,2809,28,2002,3519.0,0.05256161314413742
2809022,2809,28,2003,3510.0,0.05257796818358848
2809022,2809,28,2004,3512.0,0.05273431634583621
2809022,2809,28,2005,3466.0,0.05218229174508062
2809022,2809,28,2006,3410.0,0.05175606350362748
2809022,2809,28,2007,3422.0,0.052202831340004884
2809022,2809,28,2008,3400.0,0.051871967778354136
2809022,2809,28,2009,3377.0,0.05161241020938408
2809022,2809,28,2010,3429.0,0.0513623223139258
2809022,2809,28,2011,3399.0,0.05109510996196804
2809022,2809,28,2012,3417.0,0.051532243469867886
2809022,2809,28,2013,3355.0,0.05102739205159014
2809022,2809,28,2014,3338.0,0.05087716624243625
2809022,2809,28,2015,3335.0,0.05112129619694345
2809022,2809,28,2016,3351.0,0.051639647414165074
2809022,2809,28,2017,3337.0,0.0517051705170517
2809022,2809,28,2018,3311.0,0.051681885584952784
2809022,2809,28,2019,3286.0,0.051691862385754066
2809022,2809,28,2020,3193.0,0.052559670781893005
2809022,2809,28,2021,3155.0,0.05245830769998171
2809022,2809,28,2022,3080.0,0.05166224965614412
2809022,2809,28,2023,3059.0,0.051858005017969756
2809022,2809,28,2024,3009.0,0.051471091344509064
3010043,3010,30,2000,9652.0,0.08008363479472969
3010043,3010,30,2001,9705.0,0.08005840427638092
3010043,3010,30,2002,9704.0,0.07966963046887186
3010043,3010,30,2003,9721.0,0.07938556017410761
3010043,3010,30,2004,9729.0,0.07910913792262282
3010043,3010,30,2005,9714.0,0.07868390357698289
3010043,3010,30,2006,9766.0,0.07866164056962432
3010043,3010,30,2007,9771.0,0.07835416950674803
3010043,3010,30,2008,9814.0,0.07825844264582751
3010043,3010,30,2009,9895.0,0.07855356646687572
3010043,3010,30,2010,9973.0,0.07827916140122289
3010043,3010,30,2011,9974.0,0.07800170486982771
3010043,3010,30,2012,9978.0,0.0778090566685122
3010043,3010,30,2013,9996.0,0.07767020466518516
3010043,3010,30,2014,10009.0,0.07759877194070583
3010043,3010,30,2015,10032.0,0.07760321180757003
3010043,3010,30,2016,9991.0,0.07716547596061016
3010043,3010,30,2017,9991.0,0.07702270361947346
3010043,3010,30,2018,9986.0,0.0768354800486281
3010043,3010,30,2019,9947.0,0.07648420259432692
3010043,3010,30,2020,9687.0,0.07521721912925994
3010043,3010,30,2021,9675.0,0.07505702006175234
3010043,3010,30,2022,9649.0,0.07486635165227377
3010043,3010,30,2023,9608.0,0.07457485039235623
3010043,3010,30,2024,9531.0,0.07418910398617565
1434072,1434,14,2000,8513.0,0.04439148776405192
1434072,1434,14,2001,8580.0,0.04435208733949507
1434072,1434,14,2002,8522.0,0.04366762999856525
1434072,1434,14,2003,8690.0,0.04408280871916359
1434072,1434,14,2004,8786.0,0.04412569746827179
1434072,1434,14,2005,8864.0,0.04405084931071155
1434072,1434,14,2006,8926.0,0.043808803969590034
1434072,1434,14,2007,8965.0,0.04327677343052304
1434072,1434,14,2008,9013.0,0.04285639565016856
1434072,1434,14,2009,9104.0,0.04259898743180138
1434072,1434,14,2010,9277.0,0.042377952683967456
1434072,1434,14,2011,9367.0,0.04210039012638657
1434072,1434,14,2012,9411.0,0.04170525802663358
1434072,1434,14,2013,9493.0,0.04148494515579251
1434072,1434,14,2014,9562.0,0.04125873220657844
1434072,1434,14,2015,9628.0,0.04096271746020941
1434072,1434,14,2016,9723.0,0.04077105644965154
1434072,1434,14,2017,9837.0,0.040667245442143125
1434072,1434,14,2018,9891.0,0.040312687227183244
1434072,1434,14,2019,9968.0,0.039984115459749135
1434072,1434,14,2020,10696.0,0.03997891911893878
1434072,1434,14,2021,10873.0,0.04018701951507984
1434072,1434,14,2022,11097.0,0.04058724776984101
1434072,1434,14,2023,11356.0,0.041164167310083336
1434072,1434,14,2024,11568.0,0.04165271401566298
2005073,2005,20,2000,3153.0,0.0403150532547405
2005073,2005,20,2001,3093.0,0.03986800891970972
2005073,2005,20,2002,3031.0,0.03941174940836866
2005073,2005,20,2003,3044.0,0.03991869385614058
2005073,2005,20,2004,2966.0,0.03923851354032994
2005073,2005,20,2005,2905.0,0.038773140424168816
2005073,2005,20,2006,2873.0,0.0388112124282337
2005073,2005,20,2007,2827.0,0.03860176145285724
2005073,2005,20,2008,2802.0,0.03853718246709486
2005073,2005,20,2009,2782.0,0.038562299876633906
2005073,2005,20,2010,2826.0,0.038384222536129525
2005073,2005,20,2011,2781.0,0.038246781824183076
2005073,2005,20,2012,2740.0,0.03815252656056366
2005073,2005,20,2013,2722.0,0.03837748671168948
2005073,2005,20,2014,2662.0,0.0378657487091222
2005073,2005,20,2015,2628.0,0.03766877848808876
2005073,2005,20,2016,2632.0,0.03803413245473331
2005073,2005,20,2017,2561.0,0.03734597156398104
2005073,2005,20,2018,2493.0,0.03681497999025356
2005073,2005,20,2019,2466.0,0.03683840994308421
2005073,2005,20,2020,2260.0,0.0352085248251258
2005073,2005,20,2021,2215.0,0.03505412420079762
2005073,2005,20,2022,2141.0,0.03436045578558819
2005073,2005,20,2023,2095.0,0.034103858049812794
2005073,2005,20,2024,2066.0,0.03411999801819954
3021062,3021,30,2000,4689.0,0.017998756323939227
3021062,3021,30,2001,4942.0,0.018659266391044156
3021062,3021,30,2002,5017.0,0.018624248273813943
3021062,3021,30,2003,5075.0,0.018473354688410017
3021062,3021,30,2004,5174.0,0.018417792712619785
3021062,3021,30,2005,5276.0,0.018318681166062525
3021062,3021,30,2006,5517.0,0.01869922281461095
3021062,3021,30,2007,5718.0,0.018834302277705495
3021062,3021,30,2008,5848.0,0.018780307652782685
3021062,3021,30,2009,6003.0,0.018802974396882773
3021062,3021,30,2010,6166.0,0.018670986691698588
3021062,3021,30,2011,6384.0,0.018894114234809092
3021062,3021,30,2012,6623.0,0.019210911031698148
3021062,3021,30,2013,6951.0,0.019725024475375642
3021062,3021,30,2014,7221.0,0.020120146895740803
3021062,3021,30,2015,7500.0,0.02048973191234766
3021062,3021,30,2016,7768.0,0.02079396097117006
3021062,3021,30,2017,7998.0,0.020957471896863453
3021062,3021,30,2018,8440.0,0.021623948266497228
3021062,3021,30,2019,8868.0,0.022210422969805046
3021062,3021,30,2020,10372.0,0.024128224812152512
3021062,3021,30,2021,10880.0,0.024927085982408993
3021062,3021,30,2022,11267.0,0.025451793620674075
3021062,3021,30,2023,11641.0,0.02594597727024515
3021062,3021,30,2024,12028.0,0.02647688775498973
1001042,1001,10,2000,3510.0,0.019091443117289993
1001042,1001,10,2001,3578.0,0.019488229719277987
1001042,1001,10,2002,3701.0,0.02009992939770814
1001042,1001,10,2003,3819.0,0.02079136768981174
1001042,1001,10,2004,3915.0,0.021314706330712776
1001042,1001,10,2005,4039.0,0.021955979321479243
1001042,1001,10,2006,4254.0,0.023142078434999266
1001042,1001,10,2007,4425.0,0.024062121055579422
1001042,1001,10,2008,4532.0,0.024617991993177362
1001042,1001,10,2009,4640.0,0.025223148762217464
1001042,1001,10,2010,4700.0,0.02556904730817774
1001042,1001,10,2011,4839.0,0.02636755466676838
1001042,1001,10,2012,5009.0,0.027278123587489857
1001042,1001,10,2013,5165.0,0.02818476985621129
1001042,1001,10,2014,5351.0,0.029205008132211198
1001042,1001,10,2015,5594.0,0.03066213549660162
1001042,1001,10,2016,5807.0,0.03184046321376482
1001042,1001,10,2017,5974.0,0.03277465368262241
1001042,1001,10,2018,6181.0,0.033986748412283836
1001042,1001,10,2019,6335.0,0.03493746001632437
1001042,1001,10,2020,6066.0,0.03424893430821783
1001042,1001,10,2021,6151.0,0.034972509821981905
1001042,1001,10,2022,6208.0,0.035511420514023236
1001042,1001,10,2023,6287.0,0.03612491740167208
1001042,1001,10,2024,6425.0,0.03715247259101633
2609033,2609,26,2000,8820.0,0.10555163293881117
2609033,2609,26,2001,8776.0,0.10556958979910983
2609033,2609,26,2002,8727.0,0.10535147337542403
2609033,2609,26,2003,8723.0,0.10558231862306035
2609033,2609,26,2004,8704.0,0.10578640965495448
2609033,2609,26,2005,8641.0,0.10550800376072968
2609033,2609,26,2006,8585.0,0.10534905695107435
2609033,2609,26,2007,8554.0,0.1055085477465032
2609033,2609,26,2008,8547.0,0.10560195710190769
2609033,2609,26,2009,8542.0,0.10583701941543075
2609033,2609,26,2010,8618.0,0.10589044798859755
2609033,2609,26,2011,8541.0,0.1055865300218813
2609033,2609,26,2012,8522.0,0.10577663034034208
2609033,2609,26,2013,8432.0,0.10530917084015037
2609033,2609,26,2014,8352.0,0.1048916797488226
2609033,2609,26,2015,8272.0,0.10435747987787955
2609033,2609,26,2016,8220.0,0.1042379974130716
2609033,2609,26,2017,8138.0,0.10379440086729162
2609033,2609,26,2018,8060.0,0.10363493757473674
2609033,2609,26,2019,7994.0,0.10379526598023812
2609033,2609,26,2020,7703.0,0.10371617072842332
2609033,2609,26,2021,7585.0,0.10330972487060747
2609033,2609,26,2022,7515.0,0.10348958907127906
2609033,2609,26,2023,7465.0,0.10393461795500111
2609033,2609,26,2024,7361.0,0.10367751658474063
1014072,1014,10,2000,3150.0,0.017773614927579572
1014072,1014,10,2001,3129.0,0.017660505150275153
1014072,1014,10,2002,3083.0,0.01743807870043044
1014072,1014,10,2003,3079.0,0.017454846426830237
1014072,1014,10,2004,3066.0,0.017441959688934652
1014072,1014,10,2005,3054.0,0.017427428512733892
1014072,1014,10,2006,3051.0,0.01747582825459378
1014072,1014,10,2007,3035.0,0.01745165575099621
1014072,1014,10,2008,3017.0,0.017362429934509628
1014072,1014,10,2009,3013.0,0.01737691114302357
1014072,1014,10,2010,3017.0,0.017228383147363493
